category,ds,y
Beverages,2025-03-19,201
Beverages,2025-03-20,207
Beverages,2025-03-21,184
Beverages,2025-03-22,226
Beverages,2025-03-23,233
Beverages,2025-03-24,199
Beverages,2025-03-25,199
Beverages,2025-03-26,196
Beverages,2025-03-27,190
Beverages,2025-03-28,213
Beverages,2025-03-29,228
Beverages,2025-03-30,213
Beverages,2025-03-31,203
Beverages,2025-04-01,189
Beverages,2025-04-02,212
Beverages,2025-04-03,215
Beverages,2025-04-04,192
Beverages,2025-04-05,205
Beverages,2025-04-06,220
Beverages,2025-04-07,196
Beverages,2025-04-08,203
Beverages,2025-04-09,207
Beverages,2025-04-10,179
Beverages,2025-04-11,170
Beverages,2025-04-12,216
Beverages,2025-04-13,244
Beverages,2025-04-14,188
Beverages,2025-04-15,201
Beverages,2025-04-16,211
Beverages,2025-04-17,192
Beverages,2025-04-18,194
Beverages,2025-04-19,242
Beverages,2025-04-20,212
Beverages,2025-04-21,182
Beverages,2025-04-22,197
Beverages,2025-04-23,202
Beverages,2025-04-24,199
Beverages,2025-04-25,180
Beverages,2025-04-26,220
Beverages,2025-04-27,238
Beverages,2025-04-28,193
Beverages,2025-04-29,203
Beverages,2025-04-30,196
Beverages,2025-05-01,186
Beverages,2025-05-02,207
Beverages,2025-05-03,227
Beverages,2025-05-04,214
Beverages,2025-05-05,208
Beverages,2025-05-06,180
Beverages,2025-05-07,192
Beverages,2025-05-08,207
Beverages,2025-05-09,240
Beverages,2025-05-10,216
Beverages,2025-05-11,216
Beverages,2025-05-12,197
Beverages,2025-05-13,201
Beverages,2025-05-14,188
Beverages,2025-05-15,189
Beverages,2025-05-16,211
Beverages,2025-05-17,201
Beverages,2025-05-18,216
Beverages,2025-05-19,215
Beverages,2025-05-20,207
Beverages,2025-05-21,193
Beverages,2025-05-22,205
Beverages,2025-05-23,205
Beverages,2025-05-24,220
Beverages,2025-05-25,228
Beverages,2025-05-26,211
Beverages,2025-05-27,222
Beverages,2025-05-28,186
Beverages,2025-05-29,193
Beverages,2025-05-30,194
Beverages,2025-05-31,217
Beverages,2025-06-01,222
Beverages,2025-06-02,224
Beverages,2025-06-03,213
Beverages,2025-06-04,202
Beverages,2025-06-05,223
Beverages,2025-06-06,206
Beverages,2025-06-07,233
Beverages,2025-06-08,211
Beverages,2025-06-09,174
Beverages,2025-06-10,202
Beverages,2025-06-11,197
Beverages,2025-06-12,203
Beverages,2025-06-13,186
Beverages,2025-06-14,214
Beverages,2025-06-15,219
Beverages,2025-06-16,214
Beverages,2025-06-17,211
Beverages,2025-06-18,208
Beverages,2025-06-19,226
Beverages,2025-06-20,205
Beverages,2025-06-21,219
Beverages,2025-06-22,199
Beverages,2025-06-23,206
Beverages,2025-06-24,217
Beverages,2025-06-25,198
Beverages,2025-06-26,201
Beverages,2025-06-27,235
Beverages,2025-06-28,237
Beverages,2025-06-29,210
Beverages,2025-06-30,188
Beverages,2025-07-01,197
Beverages,2025-07-02,209
Beverages,2025-07-03,224
Beverages,2025-07-04,197
Beverages,2025-07-05,215
Beverages,2025-07-06,223
Beverages,2025-07-07,198
Beverages,2025-07-08,201
Beverages,2025-07-09,188
Beverages,2025-07-10,194
Beverages,2025-07-11,229
Beverages,2025-07-12,220
Beverages,2025-07-13,234
Beverages,2025-07-14,227
Beverages,2025-07-15,194
Beverages,2025-07-16,197
Beverages,2025-07-17,235
Beverages,2025-07-18,201
Beverages,2025-07-19,232
Beverages,2025-07-20,229
Beverages,2025-07-21,203
Beverages,2025-07-22,216
Beverages,2025-07-23,194
Beverages,2025-07-24,201
Beverages,2025-07-25,217
Beverages,2025-07-26,244
Beverages,2025-07-27,239
Beverages,2025-07-28,224
Beverages,2025-07-29,186
Beverages,2025-07-30,186
Beverages,2025-07-31,191
Beverages,2025-08-01,195
Beverages,2025-08-02,188
Beverages,2025-08-03,240
Beverages,2025-08-04,219
Beverages,2025-08-05,220
Beverages,2025-08-06,209
Beverages,2025-08-07,182
Beverages,2025-08-08,195
Beverages,2025-08-09,228
Beverages,2025-08-10,232
Beverages,2025-08-11,211
Beverages,2025-08-12,207
Beverages,2025-08-13,203
Beverages,2025-08-14,208
Beverages,2025-08-15,191
Beverages,2025-08-16,221
Beverages,2025-08-17,221
Beverages,2025-08-18,186
Beverages,2025-08-19,188
Beverages,2025-08-20,205
Beverages,2025-08-21,227
Beverages,2025-08-22,208
Beverages,2025-08-23,244
Beverages,2025-08-24,228
Beverages,2025-08-25,192
Beverages,2025-08-26,227
Beverages,2025-08-27,195
Beverages,2025-08-28,204
Beverages,2025-08-29,228
Beverages,2025-08-30,234
Beverages,2025-08-31,209
Beverages,2025-09-01,197
Beverages,2025-09-02,225
Beverages,2025-09-03,234
Beverages,2025-09-04,216
Beverages,2025-09-05,201
Beverages,2025-09-06,223
Beverages,2025-09-07,185
Beverages,2025-09-08,204
Beverages,2025-09-09,183
Beverages,2025-09-10,219
Beverages,2025-09-11,163
Beverages,2025-09-12,214
Beverages,2025-09-13,224
Beverages,2025-09-14,233
Beverages,2025-09-15,189
Beverages,2025-09-16,196
Beverages,2025-09-17,223
Beverages,2025-09-18,189
Beverages,2025-09-19,213
Beverages,2025-09-20,214
Beverages,2025-09-21,244
Beverages,2025-09-22,216
Beverages,2025-09-23,195
Beverages,2025-09-24,196
Beverages,2025-09-25,214
Beverages,2025-09-26,177
Beverages,2025-09-27,217
Beverages,2025-09-28,234
Beverages,2025-09-29,213
Beverages,2025-09-30,195
Beverages,2025-10-01,206
Beverages,2025-10-02,215
Beverages,2025-10-03,222
Beverages,2025-10-04,229
Beverages,2025-10-05,237
Beverages,2025-10-06,218
Beverages,2025-10-07,213
Beverages,2025-10-08,221
Beverages,2025-10-09,230
Beverages,2025-10-10,197
Beverages,2025-10-11,215
Beverages,2025-10-12,227
Beverages,2025-10-13,211
Beverages,2025-10-14,201
Beverages,2025-10-15,193
Beverages,2025-10-16,206
Beverages,2025-10-17,203
Beverages,2025-10-18,232
Beverages,2025-10-19,237
Beverages,2025-10-20,200
Beverages,2025-10-21,213
Beverages,2025-10-22,212
Beverages,2025-10-23,218
Beverages,2025-10-24,205
Beverages,2025-10-25,226
Beverages,2025-10-26,237
Beverages,2025-10-27,243
Beverages,2025-10-28,200
Beverages,2025-10-29,208
Beverages,2025-10-30,218
Beverages,2025-10-31,194
Beverages,2025-11-01,203
Beverages,2025-11-02,241
Beverages,2025-11-03,185
Beverages,2025-11-04,218
Beverages,2025-11-05,189
Beverages,2025-11-06,210
Beverages,2025-11-07,221
Beverages,2025-11-08,223
Beverages,2025-11-09,205
Beverages,2025-11-10,219
Beverages,2025-11-11,180
Beverages,2025-11-12,208
Beverages,2025-11-13,208
Beverages,2025-11-14,211
Beverages,2025-11-15,251
Beverages,2025-11-16,236
Beverages,2025-11-17,212
Beverages,2025-11-18,215
Beverages,2025-11-19,207
Beverages,2025-11-20,202
Beverages,2025-11-21,222
Beverages,2025-11-22,231
Beverages,2025-11-23,225
Beverages,2025-11-24,209
Beverages,2025-11-25,175
Beverages,2025-11-26,214
Beverages,2025-11-27,206
Beverages,2025-11-28,202
Beverages,2025-11-29,188
Beverages,2025-11-30,246
Beverages,2025-12-01,206
Beverages,2025-12-02,217
Beverages,2025-12-03,188
Beverages,2025-12-04,233
Beverages,2025-12-05,218
Beverages,2025-12-06,235
Beverages,2025-12-07,211
Beverages,2025-12-08,202
Beverages,2025-12-09,181
Beverages,2025-12-10,201
Beverages,2025-12-11,197
Beverages,2025-12-12,191
Beverages,2025-12-13,220
Beverages,2025-12-14,239
Beverages,2025-12-15,217
Beverages,2025-12-16,205
Beverages,2025-12-17,214
Beverages,2025-12-18,217
Beverages,2025-12-19,189
Beverages,2025-12-20,266
Beverages,2025-12-21,245
Beverages,2025-12-22,228
Beverages,2025-12-23,207
Beverages,2025-12-24,201
Beverages,2025-12-25,202
Beverages,2025-12-26,222
Beverages,2025-12-27,222
Beverages,2025-12-28,214
Beverages,2025-12-29,208
Beverages,2025-12-30,206
Beverages,2025-12-31,192
Beverages,2026-01-01,219
Beverages,2026-01-02,214
Beverages,2026-01-03,239
Beverages,2026-01-04,229
Beverages,2026-01-05,217
Beverages,2026-01-06,213
Beverages,2026-01-07,227
Beverages,2026-01-08,208
Beverages,2026-01-09,203
Beverages,2026-01-10,247
Beverages,2026-01-11,241
Beverages,2026-01-12,219
Beverages,2026-01-13,235
Beverages,2026-01-14,188
Beverages,2026-01-15,209
Beverages,2026-01-16,202
Beverages,2026-01-17,223
Beverages,2026-01-18,244
Beverages,2026-01-19,192
Beverages,2026-01-20,214
Beverages,2026-01-21,228
Beverages,2026-01-22,223
Beverages,2026-01-23,226
Beverages,2026-01-24,230
Beverages,2026-01-25,192
Beverages,2026-01-26,211
Beverages,2026-01-27,206
Beverages,2026-01-28,241
Beverages,2026-01-29,185
Beverages,2026-01-30,229
Beverages,2026-01-31,225
Beverages,2026-02-01,235
Beverages,2026-02-02,210
Beverages,2026-02-03,193
Beverages,2026-02-04,217
Beverages,2026-02-05,224
Beverages,2026-02-06,208
Beverages,2026-02-07,225
Beverages,2026-02-08,236
Beverages,2026-02-09,197
Beverages,2026-02-10,205
Beverages,2026-02-11,209
Beverages,2026-02-12,206
Beverages,2026-02-13,211
Beverages,2026-02-14,246
Beverages,2026-02-15,248
Beverages,2026-02-16,209
Beverages,2026-02-17,221
Beverages,2026-02-18,222
Beverages,2026-02-19,213
Beverages,2026-02-20,204
Beverages,2026-02-21,206
Beverages,2026-02-22,214
Beverages,2026-02-23,206
Beverages,2026-02-24,221
Beverages,2026-02-25,191
Beverages,2026-02-26,192
Beverages,2026-02-27,202
Beverages,2026-02-28,221
Beverages,2026-03-01,229
Beverages,2026-03-02,189
Beverages,2026-03-03,216
Beverages,2026-03-04,230
Beverages,2026-03-05,231
Beverages,2026-03-06,208
Beverages,2026-03-07,236
Beverages,2026-03-08,213
Beverages,2026-03-09,203
Beverages,2026-03-10,213
Beverages,2026-03-11,184
Beverages,2026-03-12,252
Beverages,2026-03-13,197
Beverages,2026-03-14,213
Beverages,2026-03-15,225
Beverages,2026-03-16,230
Beverages,2026-03-17,223
Beverages,2026-03-18,217
Beverages,2026-03-19,223
Beverages,2026-03-20,212
Beverages,2026-03-21,234
Beverages,2026-03-22,221
Beverages,2026-03-23,226
Beverages,2026-03-24,197
Beverages,2026-03-25,215
Beverages,2026-03-26,214
Beverages,2026-03-27,229
Beverages,2026-03-28,218
Beverages,2026-03-29,219
Beverages,2026-03-30,183
Beverages,2026-03-31,220
Beverages,2026-04-01,219
Beverages,2026-04-02,216
Beverages,2026-04-03,214
Beverages,2026-04-04,221
Beverages,2026-04-05,249
Beverages,2026-04-06,218
Canned Goods,2024-04-07,116
Canned Goods,2024-04-08,90
Canned Goods,2024-04-09,90
Canned Goods,2024-04-10,59
Canned Goods,2024-04-11,80
Canned Goods,2024-04-12,71
Canned Goods,2024-04-13,110
Canned Goods,2024-04-14,140
Canned Goods,2024-04-15,104
Canned Goods,2024-04-16,134
Canned Goods,2024-04-17,86
Canned Goods,2024-04-18,106
Canned Goods,2024-04-19,98
Canned Goods,2024-04-20,129
Canned Goods,2024-04-21,96
Canned Goods,2024-04-22,123
Canned Goods,2024-04-23,124
Canned Goods,2024-04-24,118
Canned Goods,2024-04-25,96
Canned Goods,2024-04-26,124
Canned Goods,2024-04-27,99
Canned Goods,2024-04-28,158
Canned Goods,2024-04-29,98
Canned Goods,2024-04-30,90
Canned Goods,2024-05-01,104
Canned Goods,2024-05-02,95
Canned Goods,2024-05-03,73
Canned Goods,2024-05-04,136
Canned Goods,2024-05-05,125
Canned Goods,2024-05-06,75
Canned Goods,2024-05-07,110
Canned Goods,2024-05-08,120
Canned Goods,2024-05-09,93
Canned Goods,2024-05-10,127
Canned Goods,2024-05-11,122
Canned Goods,2024-05-12,101
Canned Goods,2024-05-13,102
Canned Goods,2024-05-14,97
Canned Goods,2024-05-15,103
Canned Goods,2024-05-16,103
Canned Goods,2024-05-17,74
Canned Goods,2024-05-18,126
Canned Goods,2024-05-19,88
Canned Goods,2024-05-20,108
Canned Goods,2024-05-21,127
Canned Goods,2024-05-22,99
Canned Goods,2024-05-23,110
Canned Goods,2024-05-24,95
Canned Goods,2024-05-25,123
Canned Goods,2024-05-26,115
Canned Goods,2024-05-27,97
Canned Goods,2024-05-28,77
Canned Goods,2024-05-29,103
Canned Goods,2024-05-30,112
Canned Goods,2024-05-31,136
Canned Goods,2024-06-01,109
Canned Goods,2024-06-02,131
Canned Goods,2024-06-03,118
Canned Goods,2024-06-04,110
Canned Goods,2024-06-05,91
Canned Goods,2024-06-06,100
Canned Goods,2024-06-07,94
Canned Goods,2024-06-08,144
Canned Goods,2024-06-09,119
Canned Goods,2024-06-10,123
Canned Goods,2024-06-11,105
Canned Goods,2024-06-12,106
Canned Goods,2024-06-13,80
Canned Goods,2024-06-14,115
Canned Goods,2024-06-15,111
Canned Goods,2024-06-16,131
Canned Goods,2024-06-17,85
Canned Goods,2024-06-18,91
Canned Goods,2024-06-19,95
Canned Goods,2024-06-20,103
Canned Goods,2024-06-21,113
Canned Goods,2024-06-22,119
Canned Goods,2024-06-23,111
Canned Goods,2024-06-24,89
Canned Goods,2024-06-25,94
Canned Goods,2024-06-26,74
Canned Goods,2024-06-27,112
Canned Goods,2024-06-28,113
Canned Goods,2024-06-29,83
Canned Goods,2024-06-30,112
Canned Goods,2024-07-01,105
Canned Goods,2024-07-02,80
Canned Goods,2024-07-03,88
Canned Goods,2024-07-04,125
Canned Goods,2024-07-05,86
Canned Goods,2024-07-06,123
Canned Goods,2024-07-07,129
Canned Goods,2024-07-08,97
Canned Goods,2024-07-09,88
Canned Goods,2024-07-10,127
Canned Goods,2024-07-11,106
Canned Goods,2024-07-12,128
Canned Goods,2024-07-13,134
Canned Goods,2024-07-14,125
Canned Goods,2024-07-15,94
Canned Goods,2024-07-16,137
Canned Goods,2024-07-17,90
Canned Goods,2024-07-18,112
Canned Goods,2024-07-19,92
Canned Goods,2024-07-20,103
Canned Goods,2024-07-21,99
Canned Goods,2024-07-22,111
Canned Goods,2024-07-23,102
Canned Goods,2024-07-24,98
Canned Goods,2024-07-25,81
Canned Goods,2024-07-26,113
Canned Goods,2024-07-27,133
Canned Goods,2024-07-28,118
Canned Goods,2024-07-29,95
Canned Goods,2024-07-30,112
Canned Goods,2024-07-31,98
Canned Goods,2024-08-01,87
Canned Goods,2024-08-02,100
Canned Goods,2024-08-03,120
Canned Goods,2024-08-04,139
Canned Goods,2024-08-05,95
Canned Goods,2024-08-06,108
Canned Goods,2024-08-07,139
Canned Goods,2024-08-08,99
Canned Goods,2024-08-09,140
Canned Goods,2024-08-10,137
Canned Goods,2024-08-11,128
Canned Goods,2024-08-12,99
Canned Goods,2024-08-13,96
Canned Goods,2024-08-14,88
Canned Goods,2024-08-15,97
Canned Goods,2024-08-16,108
Canned Goods,2024-08-17,136
Canned Goods,2024-08-18,129
Canned Goods,2024-08-19,95
Canned Goods,2024-08-20,93
Canned Goods,2024-08-21,115
Canned Goods,2024-08-22,94
Canned Goods,2024-08-23,102
Canned Goods,2024-08-24,124
Canned Goods,2024-08-25,118
Canned Goods,2024-08-26,125
Canned Goods,2024-08-27,103
Canned Goods,2024-08-28,99
Canned Goods,2024-08-29,122
Canned Goods,2024-08-30,82
Canned Goods,2024-08-31,129
Canned Goods,2024-09-01,141
Canned Goods,2024-09-02,99
Canned Goods,2024-09-03,102
Canned Goods,2024-09-04,85
Canned Goods,2024-09-05,104
Canned Goods,2024-09-06,123
Canned Goods,2024-09-07,143
Canned Goods,2024-09-08,137
Canned Goods,2024-09-09,118
Canned Goods,2024-09-10,97
Canned Goods,2024-09-11,102
Canned Goods,2024-09-12,94
Canned Goods,2024-09-13,108
Canned Goods,2024-09-14,107
Canned Goods,2024-09-15,120
Canned Goods,2024-09-16,105
Canned Goods,2024-09-17,107
Canned Goods,2024-09-18,115
Canned Goods,2024-09-19,94
Canned Goods,2024-09-20,108
Canned Goods,2024-09-21,113
Canned Goods,2024-09-22,134
Canned Goods,2024-09-23,103
Canned Goods,2024-09-24,120
Canned Goods,2024-09-25,114
Canned Goods,2024-09-26,94
Canned Goods,2024-09-27,93
Canned Goods,2024-09-28,109
Canned Goods,2024-09-29,111
Canned Goods,2024-09-30,100
Canned Goods,2024-10-01,106
Canned Goods,2024-10-02,128
Canned Goods,2024-10-03,92
Canned Goods,2024-10-04,115
Canned Goods,2024-10-05,111
Canned Goods,2024-10-06,134
Canned Goods,2024-10-07,111
Canned Goods,2024-10-08,104
Canned Goods,2024-10-09,79
Canned Goods,2024-10-10,94
Canned Goods,2024-10-11,136
Canned Goods,2024-10-12,127
Canned Goods,2024-10-13,109
Canned Goods,2024-10-14,106
Canned Goods,2024-10-15,118
Canned Goods,2024-10-16,133
Canned Goods,2024-10-17,114
Canned Goods,2024-10-18,79
Canned Goods,2024-10-19,108
Canned Goods,2024-10-20,121
Canned Goods,2024-10-21,106
Canned Goods,2024-10-22,113
Canned Goods,2024-10-23,101
Canned Goods,2024-10-24,150
Canned Goods,2024-10-25,101
Canned Goods,2024-10-26,124
Canned Goods,2024-10-27,119
Canned Goods,2024-10-28,104
Canned Goods,2024-10-29,107
Canned Goods,2024-10-30,92
Canned Goods,2024-10-31,81
Canned Goods,2024-11-01,116
Canned Goods,2024-11-02,100
Canned Goods,2024-11-03,139
Canned Goods,2024-11-04,113
Canned Goods,2024-11-05,102
Canned Goods,2024-11-06,110
Canned Goods,2024-11-07,129
Canned Goods,2024-11-08,117
Canned Goods,2024-11-09,113
Canned Goods,2024-11-10,156
Canned Goods,2024-11-11,112
Canned Goods,2024-11-12,103
Canned Goods,2024-11-13,74
Canned Goods,2024-11-14,118
Canned Goods,2024-11-15,127
Canned Goods,2024-11-16,140
Canned Goods,2024-11-17,133
Canned Goods,2024-11-18,108
Canned Goods,2024-11-19,126
Canned Goods,2024-11-20,115
Canned Goods,2024-11-21,101
Canned Goods,2024-11-22,109
Canned Goods,2024-11-23,132
Canned Goods,2024-11-24,137
Canned Goods,2024-11-25,92
Canned Goods,2024-11-26,92
Canned Goods,2024-11-27,112
Canned Goods,2024-11-28,111
Canned Goods,2024-11-29,68
Canned Goods,2024-11-30,125
Canned Goods,2024-12-01,125
Canned Goods,2024-12-02,116
Canned Goods,2024-12-03,106
Canned Goods,2024-12-04,129
Canned Goods,2024-12-05,115
Canned Goods,2024-12-06,84
Canned Goods,2024-12-07,141
Canned Goods,2024-12-08,110
Canned Goods,2024-12-09,117
Canned Goods,2024-12-10,126
Canned Goods,2024-12-11,108
Canned Goods,2024-12-12,119
Canned Goods,2024-12-13,114
Canned Goods,2024-12-14,146
Canned Goods,2024-12-15,123
Canned Goods,2024-12-16,127
Canned Goods,2024-12-17,102
Canned Goods,2024-12-18,123
Canned Goods,2024-12-19,133
Canned Goods,2024-12-20,131
Canned Goods,2024-12-21,126
Canned Goods,2024-12-22,149
Canned Goods,2024-12-23,109
Canned Goods,2024-12-24,111
Canned Goods,2024-12-25,104
Canned Goods,2024-12-26,110
Canned Goods,2024-12-27,131
Canned Goods,2024-12-28,132
Canned Goods,2024-12-29,124
Canned Goods,2024-12-30,99
Canned Goods,2024-12-31,138
Canned Goods,2025-01-01,119
Canned Goods,2025-01-02,88
Canned Goods,2025-01-03,123
Canned Goods,2025-01-04,154
Canned Goods,2025-01-05,120
Canned Goods,2025-01-06,138
Canned Goods,2025-01-07,142
Canned Goods,2025-01-08,120
Canned Goods,2025-01-09,111
Canned Goods,2025-01-10,117
Canned Goods,2025-01-11,148
Canned Goods,2025-01-12,127
Canned Goods,2025-01-13,106
Canned Goods,2025-01-14,111
Canned Goods,2025-01-15,109
Canned Goods,2025-01-16,106
Canned Goods,2025-01-17,153
Canned Goods,2025-01-18,120
Canned Goods,2025-01-19,157
Canned Goods,2025-01-20,127
Canned Goods,2025-01-21,122
Canned Goods,2025-01-22,101
Canned Goods,2025-01-23,89
Canned Goods,2025-01-24,100
Canned Goods,2025-01-25,132
Canned Goods,2025-01-26,121
Canned Goods,2025-01-27,101
Canned Goods,2025-01-28,106
Canned Goods,2025-01-29,119
Canned Goods,2025-01-30,101
Canned Goods,2025-01-31,109
Canned Goods,2025-02-01,141
Canned Goods,2025-02-02,140
Canned Goods,2025-02-03,94
Canned Goods,2025-02-04,137
Canned Goods,2025-02-05,113
Canned Goods,2025-02-06,139
Canned Goods,2025-02-07,109
Canned Goods,2025-02-08,107
Canned Goods,2025-02-09,151
Canned Goods,2025-02-10,105
Canned Goods,2025-02-11,116
Canned Goods,2025-02-12,128
Canned Goods,2025-02-13,114
Canned Goods,2025-02-14,117
Canned Goods,2025-02-15,86
Canned Goods,2025-02-16,115
Canned Goods,2025-02-17,129
Canned Goods,2025-02-18,119
Canned Goods,2025-02-19,129
Canned Goods,2025-02-20,119
Canned Goods,2025-02-21,130
Canned Goods,2025-02-22,125
Canned Goods,2025-02-23,134
Canned Goods,2025-02-24,124
Canned Goods,2025-02-25,136
Canned Goods,2025-02-26,118
Canned Goods,2025-02-27,113
Canned Goods,2025-02-28,97
Canned Goods,2025-03-01,141
Canned Goods,2025-03-02,144
Canned Goods,2025-03-03,148
Canned Goods,2025-03-04,106
Canned Goods,2025-03-05,98
Canned Goods,2025-03-06,94
Canned Goods,2025-03-07,113
Canned Goods,2025-03-08,134
Canned Goods,2025-03-09,113
Canned Goods,2025-03-10,121
Canned Goods,2025-03-11,89
Canned Goods,2025-03-12,105
Canned Goods,2025-03-13,122
Canned Goods,2025-03-14,96
Canned Goods,2025-03-15,133
Canned Goods,2025-03-16,129
Canned Goods,2025-03-17,117
Canned Goods,2025-03-18,110
Canned Goods,2025-03-19,130
Canned Goods,2025-03-20,79
Canned Goods,2025-03-21,74
Canned Goods,2025-03-22,140
Canned Goods,2025-03-23,142
Canned Goods,2025-03-24,105
Canned Goods,2025-03-25,114
Canned Goods,2025-03-26,119
Canned Goods,2025-03-27,132
Canned Goods,2025-03-28,101
Canned Goods,2025-03-29,122
Canned Goods,2025-03-30,124
Canned Goods,2025-03-31,142
Canned Goods,2025-04-01,161
Canned Goods,2025-04-02,114
Canned Goods,2025-04-03,97
Canned Goods,2025-04-04,83
Canned Goods,2025-04-05,138
Canned Goods,2025-04-06,129
Canned Goods,2025-04-07,102
Canned Goods,2025-04-08,116
Canned Goods,2025-04-09,118
Canned Goods,2025-04-10,109
Canned Goods,2025-04-11,94
Canned Goods,2025-04-12,142
Canned Goods,2025-04-13,147
Canned Goods,2025-04-14,127
Canned Goods,2025-04-15,143
Canned Goods,2025-04-16,105
Canned Goods,2025-04-17,142
Canned Goods,2025-04-18,118
Canned Goods,2025-04-19,140
Canned Goods,2025-04-20,137
Canned Goods,2025-04-21,108
Canned Goods,2025-04-22,99
Canned Goods,2025-04-23,107
Canned Goods,2025-04-24,124
Canned Goods,2025-04-25,125
Canned Goods,2025-04-26,171
Canned Goods,2025-04-27,128
Canned Goods,2025-04-28,119
Canned Goods,2025-04-29,112
Canned Goods,2025-04-30,130
Canned Goods,2025-05-01,115
Canned Goods,2025-05-02,119
Canned Goods,2025-05-03,141
Canned Goods,2025-05-04,160
Canned Goods,2025-05-05,136
Canned Goods,2025-05-06,141
Canned Goods,2025-05-07,112
Canned Goods,2025-05-08,127
Canned Goods,2025-05-09,133
Canned Goods,2025-05-10,153
Canned Goods,2025-05-11,128
Canned Goods,2025-05-12,130
Canned Goods,2025-05-13,119
Canned Goods,2025-05-14,148
Canned Goods,2025-05-15,136
Canned Goods,2025-05-16,151
Canned Goods,2025-05-17,145
Canned Goods,2025-05-18,131
Canned Goods,2025-05-19,136
Canned Goods,2025-05-20,112
Canned Goods,2025-05-21,134
Canned Goods,2025-05-22,136
Canned Goods,2025-05-23,115
Canned Goods,2025-05-24,129
Canned Goods,2025-05-25,152
Canned Goods,2025-05-26,112
Canned Goods,2025-05-27,103
Canned Goods,2025-05-28,149
Canned Goods,2025-05-29,131
Canned Goods,2025-05-30,119
Canned Goods,2025-05-31,130
Canned Goods,2025-06-01,149
Canned Goods,2025-06-02,115
Canned Goods,2025-06-03,108
Canned Goods,2025-06-04,146
Canned Goods,2025-06-05,124
Canned Goods,2025-06-06,111
Canned Goods,2025-06-07,161
Canned Goods,2025-06-08,170
Canned Goods,2025-06-09,113
Canned Goods,2025-06-10,110
Canned Goods,2025-06-11,136
Canned Goods,2025-06-12,129
Canned Goods,2025-06-13,92
Canned Goods,2025-06-14,137
Canned Goods,2025-06-15,131
Canned Goods,2025-06-16,149
Canned Goods,2025-06-17,140
Canned Goods,2025-06-18,148
Canned Goods,2025-06-19,100
Canned Goods,2025-06-20,99
Canned Goods,2025-06-21,142
Canned Goods,2025-06-22,112
Canned Goods,2025-06-23,92
Canned Goods,2025-06-24,138
Canned Goods,2025-06-25,107
Canned Goods,2025-06-26,109
Canned Goods,2025-06-27,139
Canned Goods,2025-06-28,147
Canned Goods,2025-06-29,137
Canned Goods,2025-06-30,125
Canned Goods,2025-07-01,97
Canned Goods,2025-07-02,130
Canned Goods,2025-07-03,151
Canned Goods,2025-07-04,117
Canned Goods,2025-07-05,157
Canned Goods,2025-07-06,140
Canned Goods,2025-07-07,119
Canned Goods,2025-07-08,107
Canned Goods,2025-07-09,108
Canned Goods,2025-07-10,142
Canned Goods,2025-07-11,100
Canned Goods,2025-07-12,148
Canned Goods,2025-07-13,155
Canned Goods,2025-07-14,120
Canned Goods,2025-07-15,123
Canned Goods,2025-07-16,120
Canned Goods,2025-07-17,131
Canned Goods,2025-07-18,137
Canned Goods,2025-07-19,166
Canned Goods,2025-07-20,155
Canned Goods,2025-07-21,136
Canned Goods,2025-07-22,106
Canned Goods,2025-07-23,92
Canned Goods,2025-07-24,100
Canned Goods,2025-07-25,127
Canned Goods,2025-07-26,147
Canned Goods,2025-07-27,118
Canned Goods,2025-07-28,90
Canned Goods,2025-07-29,143
Canned Goods,2025-07-30,126
Canned Goods,2025-07-31,106
Canned Goods,2025-08-01,107
Canned Goods,2025-08-02,173
Canned Goods,2025-08-03,150
Canned Goods,2025-08-04,125
Canned Goods,2025-08-05,97
Canned Goods,2025-08-06,134
Canned Goods,2025-08-07,145
Canned Goods,2025-08-08,119
Canned Goods,2025-08-09,139
Canned Goods,2025-08-10,136
Canned Goods,2025-08-11,139
Canned Goods,2025-08-12,155
Canned Goods,2025-08-13,119
Canned Goods,2025-08-14,108
Canned Goods,2025-08-15,123
Canned Goods,2025-08-16,149
Canned Goods,2025-08-17,135
Canned Goods,2025-08-18,117
Canned Goods,2025-08-19,117
Canned Goods,2025-08-20,117
Canned Goods,2025-08-21,124
Canned Goods,2025-08-22,121
Canned Goods,2025-08-23,181
Canned Goods,2025-08-24,135
Canned Goods,2025-08-25,122
Canned Goods,2025-08-26,115
Canned Goods,2025-08-27,128
Canned Goods,2025-08-28,144
Canned Goods,2025-08-29,118
Canned Goods,2025-08-30,141
Canned Goods,2025-08-31,135
Canned Goods,2025-09-01,145
Canned Goods,2025-09-02,129
Canned Goods,2025-09-03,113
Canned Goods,2025-09-04,139
Canned Goods,2025-09-05,96
Canned Goods,2025-09-06,135
Canned Goods,2025-09-07,150
Canned Goods,2025-09-08,119
Canned Goods,2025-09-09,110
Canned Goods,2025-09-10,130
Canned Goods,2025-09-11,122
Canned Goods,2025-09-12,134
Canned Goods,2025-09-13,154
Canned Goods,2025-09-14,151
Canned Goods,2025-09-15,143
Canned Goods,2025-09-16,123
Canned Goods,2025-09-17,152
Canned Goods,2025-09-18,132
Canned Goods,2025-09-19,116
Canned Goods,2025-09-20,124
Canned Goods,2025-09-21,133
Canned Goods,2025-09-22,123
Canned Goods,2025-09-23,84
Canned Goods,2025-09-24,136
Canned Goods,2025-09-25,118
Canned Goods,2025-09-26,102
